CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,Country
7565,Neha,Female,200.0,Ahmedabad,,2025-08-01,3370.62,3.0,India
,Sneha,F,200.0,Delhi,2024-03-10,,-999.0,-1.0,USA
7567,Simran,M,70.0,Delhi,2020-08-22,,-999.0,3.0,USA
7568,nan,F,21.0,Chennai,2025-12-21,,-999.0,2.0,Australia
,Ankit,M,60.0,Bangalore,2025-02-17,,3944.42,-1.0,UK
C7570,Ankit,nan,200.0,Chennai,2023-10-17,,-999.0,5.0,Canada
C7571,Ankit,Male,200.0,nan,2021-11-10,2022-01-07,232.0,3.0,Australia
7572,Pooja,nan,29.0,nan,,2022-05-12,-999.0,5.0,nan
,nan,Female,39.0,Chennai,,2021-12-23,3593.7,3.0,USA
C7574,Amit,nan,66.0,Delhi,2025-10-19,,-999.0,10.0,Canada
,Amit,Female,-5.0,Mumbai,2022-05-29,,-999.0,-1.0,UK
,Neha,male,19.0,Delhi,2021-10-13,,688.05,-1.0,UK
,Priya,nan,-5.0,Delhi,,,-999.0,5.0,Australia
C7578,Neha,nan,68.0,Kolkata,,,4827.23,3.0,nan
7579,Ravi,F,68.0,Delhi,2025-02-06,,-999.0,3.0,nan
7580,Kiran,male,43.0,Delhi,2021-07-28,,-999.0,3.0,Australia
C7581,Ankit,Male,-5.0,Kolkata,,,1615.42,3.0,Canada
,Pooja,M,-5.0,Pune,2022-01-19,,-999.0,-1.0,USA
,Priya,male,60.0,Pune,,,-999.0,10.0,Australia
7584,Neha,female,52.0,nan,2020-10-06,2025-02-22,-999.0,3.0,nan
,Sneha,Male,37.0,Pune,,,-999.0,-1.0,Australia
7586,Pooja,F,22.0,Hyderabad,2025-01-28,,-999.0,5.0,UK
7587,Pooja,nan,34.0,Bangalore,,,2726.97,1.0,nan
7588,Ankit,Female,200.0,Ahmedabad,2024-06-11,2023-09-16,-999.0,-1.0,India
7589,Sneha,F,43.0,Chennai,,,-999.0,3.0,UK
C7590,nan,nan,-5.0,Kolkata,,,-999.0,10.0,Australia
7591,Priya,Female,200.0,Pune,,,-999.0,-1.0,India
7592,nan,Male,43.0,nan,,,-999.0,3.0,USA
7593,Pooja,Male,69.0,Kolkata,2025-09-24,2025-02-07,-999.0,-1.0,Canada
7594,Priya,male,43.0,Chennai,2025-01-11,2025-06-25,-999.0,10.0,UK
C7595,Sneha,male,41.0,Hyderabad,,2021-10-07,-999.0,3.0,India
,Sneha,nan,200.0,Bangalore,,2021-03-24,-999.0,3.0,Canada
,Ankit,Male,69.0,Mumbai,,,-999.0,4.0,nan
7598,Sneha,female,-5.0,nan,2025-05-07,,-999.0,2.0,Australia
7599,Sneha,F,200.0,Hyderabad,,2020-12-30,-999.0,10.0,UK
7600,Priya,nan,-5.0,Kolkata,2025-06-07,2023-12-10,-999.0,1.0,Canada
7601,Rahul,nan,32.0,Delhi,,,-999.0,-1.0,nan
7602,Sneha,Male,43.0,Chennai,,2025-03-23,-999.0,-1.0,USA
C7603,Rahul,nan,41.0,Bangalore,,,2319.16,-1.0,USA
,Sneha,male,-5.0,Mumbai,2025-09-30,,-999.0,10.0,UK
,nan,female,-5.0,Kolkata,2020-11-10,2025-06-28,-999.0,-1.0,UK
,nan,Male,200.0,Mumbai,,,3279.26,3.0,USA
,Ankit,F,43.0,Mumbai,2024-04-08,,-999.0,10.0,Australia
C7608,Priya,F,43.0,Bangalore,,,-999.0,3.0,India
7609,Kiran,nan,-5.0,nan,,,-999.0,3.0,Canada
C7610,Kiran,male,-5.0,Hyderabad,,,1888.24,3.0,UK
7611,Ankit,male,58.0,Kolkata,2023-08-17,,-999.0,10.0,USA
7612,Simran,male,-5.0,Kolkata,2025-02-21,2025-08-19,-999.0,5.0,USA
C7613,Sneha,nan,43.0,Kolkata,,,-999.0,3.0,Australia
,Sneha,Male,43.0,Delhi,2024-09-02,2020-08-13,-999.0,-1.0,UK
7615,Ankit,Female,-5.0,Bangalore,,,-999.0,10.0,India
7616,Kiran,female,20.0,Delhi,2025-04-09,2022-04-18,-999.0,3.0,Canada
7617,Kiran,female,43.0,Pune,2020-08-22,,-999.0,3.0,UK
7618,Ravi,Male,200.0,Chennai,,,-999.0,3.0,nan
7619,Sneha,Female,47.0,Pune,,2021-04-03,-999.0,-1.0,nan
C7620,Simran,Male,55.0,Delhi,2024-11-05,2024-04-21,-999.0,-1.0,Canada
7621,Amit,Male,-5.0,Ahmedabad,2024-11-04,,-999.0,3.0,Canada
7622,nan,female,200.0,Delhi,,,-999.0,10.0,USA
C7623,Kiran,nan,43.0,Pune,,,-999.0,1.0,nan
7624,Simran,female,-5.0,Mumbai,,,-999.0,1.0,USA
C7625,Pooja,nan,43.0,Kolkata,,,155.61,3.0,India
7626,Sneha,M,43.0,Pune,,2022-10-06,3572.57,10.0,Canada
7627,Ravi,female,58.0,Pune,,,3189.34,10.0,nan
7628,Pooja,M,60.0,Ahmedabad,2022-09-21,2023-12-04,-999.0,3.0,USA
C7629,nan,Male,59.0,Hyderabad,2025-11-08,,1567.83,3.0,India
7630,Sneha,male,-5.0,nan,2023-09-02,2025-10-30,-999.0,10.0,nan
7631,Ravi,male,200.0,Ahmedabad,,,-999.0,-1.0,Canada
C7632,Pooja,F,43.0,nan,,,1048.41,3.0,Australia
7633,nan,Male,200.0,Kolkata,,,-999.0,3.0,USA
C7634,Kiran,nan,43.0,Chennai,2022-03-15,,3463.16,3.0,UK
7635,nan,Male,200.0,Hyderabad,,2022-09-11,-999.0,-1.0,USA
C7636,nan,nan,200.0,Delhi,2024-09-20,,2341.55,10.0,Australia
,Amit,Female,63.0,Bangalore,2021-01-07,2022-09-20,-999.0,-1.0,India
7638,Amit,nan,-5.0,Pune,,,-999.0,10.0,USA
7639,Amit,female,-5.0,Chennai,2024-08-09,,540.51,3.0,Canada
7640,Amit,male,43.0,Kolkata,2021-10-23,,-999.0,5.0,Canada
7641,nan,Male,43.0,Hyderabad,2021-11-19,,2460.65,-1.0,Australia
7642,nan,female,23.0,Bangalore,,,-999.0,-1.0,nan
C7643,Rahul,female,50.0,nan,,,-999.0,3.0,UK
,Amit,nan,43.0,Ahmedabad,,,-999.0,10.0,Canada
,nan,female,-5.0,Mumbai,,2022-01-23,-999.0,1.0,USA
7646,nan,Female,-5.0,Pune,,,74.67,-1.0,nan
7647,nan,male,20.0,Ahmedabad,2025-04-19,,-999.0,3.0,UK
7648,Neha,female,200.0,Hyderabad,2025-01-30,2021-05-22,-999.0,4.0,nan
,Ankit,Male,-5.0,Chennai,,,-999.0,-1.0,USA
7650,Neha,F,200.0,Ahmedabad,2020-10-29,,2074.43,4.0,Australia
7651,Neha,female,56.0,Delhi,2024-09-14,,-999.0,10.0,Australia
7652,Sneha,male,43.0,Ahmedabad,,2025-04-22,-999.0,3.0,nan
,Sneha,female,43.0,Hyderabad,,,-999.0,-1.0,Canada
7654,Amit,nan,200.0,Delhi,,2022-07-30,-999.0,-1.0,nan
,Sneha,Male,-5.0,Mumbai,,,-999.0,10.0,UK
,Neha,female,51.0,Hyderabad,,,-999.0,3.0,USA
,Neha,M,43.0,Kolkata,,2022-09-11,-999.0,3.0,nan
7658,Pooja,Female,50.0,Mumbai,2024-01-02,,-999.0,1.0,USA
,nan,M,43.0,Hyderabad,2023-06-24,2020-11-21,-999.0,10.0,UK
C7660,Sneha,Female,43.0,Hyderabad,,2024-03-29,-999.0,10.0,USA
7661,Ankit,female,200.0,Hyderabad,,2022-07-28,-999.0,2.0,UK
C7662,Ravi,female,43.0,Delhi,,,-999.0,2.0,UK
,Priya,Male,43.0,Hyderabad,2024-02-29,2024-02-24,-999.0,5.0,USA
,Amit,F,-5.0,Chennai,,,-999.0,-1.0,nan
C7665,Ankit,male,200.0,Chennai,,2023-09-24,1182.08,10.0,USA
C7666,Ankit,nan,-5.0,Kolkata,2022-05-19,2023-04-12,721.58,-1.0,Canada
C7667,Rahul,F,43.0,Kolkata,2025-12-19,,-999.0,10.0,nan
C7668,Ravi,Female,43.0,Delhi,2021-03-07,,-999.0,3.0,India
,Amit,Male,-5.0,Kolkata,2022-08-09,,-999.0,2.0,USA
7670,Sneha,female,45.0,Kolkata,2021-05-05,,-999.0,10.0,USA
,Pooja,male,-5.0,Hyderabad,2021-04-21,,-999.0,3.0,nan
C7672,Kiran,M,-5.0,nan,2020-09-01,,-999.0,-1.0,Australia
C7673,Priya,Male,31.0,Pune,,2024-10-24,-999.0,-1.0,India
7674,Sneha,Female,-5.0,Ahmedabad,2023-11-08,,-999.0,-1.0,India
7675,Kiran,male,-5.0,nan,2022-10-26,,3293.21,10.0,Canada
C7676,Ravi,Male,-5.0,Chennai,,,-999.0,5.0,UK
7677,Simran,nan,-5.0,Chennai,,2024-05-23,-999.0,3.0,Canada
C7678,Rahul,Female,65.0,nan,,,-999.0,4.0,nan
7679,nan,M,43.0,Pune,2023-01-19,,-999.0,10.0,USA
C7680,Neha,Male,25.0,Ahmedabad,2023-10-28,2026-01-20,-999.0,3.0,Australia
7681,Pooja,male,43.0,Ahmedabad,2023-04-02,,2330.94,10.0,USA
C7682,Neha,female,43.0,Chennai,2021-05-29,,-999.0,3.0,USA
7683,Rahul,nan,200.0,nan,2022-07-24,,-999.0,10.0,Australia
7684,Neha,F,200.0,Chennai,,,2069.75,5.0,USA
7685,nan,Male,68.0,Delhi,2020-10-26,2024-04-28,1863.98,10.0,Australia
C7686,Kiran,nan,-5.0,Bangalore,,,-999.0,5.0,USA
7687,Pooja,female,38.0,Mumbai,2022-03-15,,-999.0,-1.0,India
7688,Amit,nan,-5.0,nan,,,-999.0,3.0,UK
C7689,Neha,nan,64.0,nan,2023-03-27,,-999.0,3.0,USA
7690,Ravi,female,32.0,nan,2022-03-28,,890.23,3.0,Canada
7691,Pooja,Female,-5.0,Kolkata,,,4936.65,1.0,nan
7692,nan,nan,200.0,Bangalore,,,-999.0,10.0,nan
C7693,nan,M,200.0,Ahmedabad,,2023-07-17,-999.0,10.0,nan
7694,Priya,M,27.0,Ahmedabad,2024-02-20,2024-02-14,-999.0,2.0,India
7695,Priya,Male,43.0,Delhi,,2022-06-30,-999.0,-1.0,USA
,nan,Male,44.0,Bangalore,,,-999.0,-1.0,nan
7697,Rahul,Female,200.0,Pune,,,-999.0,10.0,India
C7698,Rahul,Male,200.0,Chennai,,2020-08-17,-999.0,3.0,UK
7699,Priya,M,200.0,Mumbai,2023-11-28,2023-05-12,-999.0,-1.0,Australia
,Kiran,F,43.0,Mumbai,,,-999.0,10.0,Canada
C7701,Ankit,F,-5.0,Delhi,,,-999.0,10.0,UK
7702,Sneha,female,43.0,Bangalore,,2022-05-07,3116.49,3.0,India
7703,Simran,female,200.0,Bangalore,2025-12-12,,-999.0,5.0,UK
7704,Rahul,M,-5.0,Mumbai,2025-04-20,2023-03-29,-999.0,-1.0,India
7705,Amit,Male,200.0,nan,2024-05-26,2025-06-25,4193.19,3.0,India
C7706,Amit,F,43.0,Bangalore,2025-02-11,2025-03-03,-999.0,10.0,India
7707,Kiran,Male,59.0,Hyderabad,,,-999.0,5.0,nan
7708,Priya,male,200.0,Hyderabad,2023-06-29,,-999.0,2.0,USA
C7709,nan,nan,43.0,Pune,,,-999.0,10.0,USA
C7710,Amit,M,54.0,Hyderabad,,2023-07-13,-999.0,10.0,nan
7711,nan,male,43.0,Pune,2025-08-11,2021-01-04,-999.0,-1.0,nan
7712,Ravi,Male,43.0,Chennai,2024-06-19,,-999.0,3.0,India
7713,Priya,nan,32.0,Delhi,2025-09-03,,3327.34,3.0,Australia
,Ankit,Female,43.0,Kolkata,,2023-08-21,-999.0,5.0,India
7715,Priya,Male,43.0,Hyderabad,,,4735.25,-1.0,India
7716,Rahul,female,200.0,Hyderabad,,,-999.0,3.0,USA
C7717,nan,Male,52.0,nan,,,-999.0,10.0,USA
7718,Simran,female,200.0,Kolkata,2020-09-08,,-999.0,-1.0,Australia
7719,Neha,Male,43.0,Ahmedabad,,2022-08-06,-999.0,3.0,Australia
7720,nan,F,200.0,nan,2021-04-07,2022-10-18,4625.34,-1.0,nan
7721,Rahul,female,200.0,Hyderabad,2024-09-27,,1359.29,3.0,nan
7722,Sneha,male,43.0,nan,,2020-09-01,-999.0,3.0,Canada
7723,Priya,nan,56.0,Hyderabad,2022-06-24,2025-12-22,3456.32,1.0,nan
C7724,Kiran,Female,200.0,Hyderabad,,,4607.78,3.0,UK
7725,Kiran,nan,55.0,nan,2021-10-03,,-999.0,1.0,USA
,Ankit,female,43.0,Ahmedabad,,,-999.0,1.0,Australia
7727,Kiran,Male,43.0,Hyderabad,2025-02-11,2023-05-13,-999.0,10.0,nan
C7728,Rahul,Female,200.0,Ahmedabad,,,-999.0,1.0,India
C7729,Ravi,male,43.0,nan,2023-10-04,2022-02-14,-999.0,10.0,India
7730,Sneha,F,-5.0,Kolkata,2023-04-25,2025-04-18,-999.0,3.0,nan
7731,Sneha,nan,41.0,Hyderabad,2022-12-08,,2573.35,-1.0,Australia
C7732,Ankit,female,43.0,Pune,,,-999.0,10.0,USA
7733,Ravi,Male,64.0,Kolkata,2024-11-09,2025-05-07,-999.0,3.0,Canada
7734,Rahul,male,43.0,Hyderabad,2021-06-27,2024-01-26,-999.0,-1.0,Canada
,Amit,nan,43.0,Kolkata,2024-08-08,,-999.0,10.0,Australia
,Neha,nan,200.0,Pune,2021-08-05,2022-10-22,-999.0,-1.0,Australia
7737,Ankit,nan,-5.0,Bangalore,,,2590.97,-1.0,nan
C7738,nan,nan,-5.0,Ahmedabad,,2024-11-23,542.41,4.0,Australia
7739,nan,nan,-5.0,Pune,,2023-01-25,-999.0,1.0,Canada
7740,Kiran,Female,-5.0,Bangalore,2023-03-03,,-999.0,1.0,nan
,Simran,F,-5.0,Ahmedabad,2024-07-18,,-999.0,-1.0,UK
C7742,Kiran,nan,200.0,Ahmedabad,2022-05-26,,-999.0,2.0,USA
7743,Sneha,nan,43.0,Chennai,,,-999.0,-1.0,nan
7744,Amit,nan,70.0,Bangalore,2022-10-08,,-999.0,3.0,nan
C7745,Sneha,M,200.0,Delhi,2021-02-27,2024-05-21,-999.0,4.0,UK
7746,nan,nan,200.0,Kolkata,,,1321.67,10.0,Canada
,Pooja,M,39.0,nan,,,-999.0,10.0,Australia
7748,Pooja,female,-5.0,nan,2024-10-10,,-999.0,3.0,USA
7749,Pooja,nan,-5.0,Bangalore,,,-999.0,3.0,Canada
7750,Sneha,nan,43.0,Pune,2022-11-15,,3332.78,-1.0,Australia
7751,Sneha,nan,43.0,Mumbai,,,-999.0,-1.0,nan
C7752,Kiran,F,25.0,Hyderabad,,,3927.37,10.0,India
7753,Ankit,female,43.0,Kolkata,2024-03-10,2025-11-27,-999.0,10.0,Canada
7754,Sneha,M,-5.0,Pune,2023-09-27,,-999.0,10.0,Canada
7755,Simran,nan,43.0,Mumbai,,,-999.0,-1.0,India
7756,Sneha,Female,49.0,Chennai,,2023-12-26,-999.0,3.0,Canada
7757,nan,M,200.0,Mumbai,2022-06-29,,428.94,10.0,UK
,Sneha,female,-5.0,Mumbai,,,4042.4,5.0,India
7759,Amit,M,59.0,Delhi,2023-07-03,,-999.0,3.0,Australia
C7760,Sneha,nan,-5.0,Kolkata,2024-06-15,,-999.0,1.0,USA
7761,Sneha,nan,43.0,Pune,,,-999.0,10.0,India
,Simran,male,-5.0,nan,2023-05-10,,-999.0,3.0,India
,Sneha,nan,61.0,Pune,,,-999.0,3.0,nan
7764,Amit,male,43.0,Chennai,2022-11-08,2022-12-09,-999.0,10.0,USA
,Pooja,Female,32.0,Bangalore,,2025-06-07,-999.0,10.0,USA
,nan,nan,43.0,nan,,,-999.0,3.0,UK
,Priya,nan,43.0,Chennai,,2021-03-25,-999.0,10.0,Australia
7768,Neha,nan,43.0,Mumbai,2026-01-03,2023-06-20,-999.0,-1.0,Australia
C7769,Neha,female,-5.0,Mumbai,,2023-09-03,-999.0,10.0,Australia
7770,nan,Male,-5.0,Ahmedabad,,2023-10-12,-999.0,10.0,UK
7771,Priya,nan,43.0,Hyderabad,2025-03-04,2021-06-09,-999.0,3.0,Australia
7772,Ravi,Male,43.0,Mumbai,2023-04-28,,2037.22,10.0,Canada
7773,Priya,M,43.0,nan,,,-999.0,-1.0,Canada
C7774,Sneha,female,200.0,Ahmedabad,2023-05-21,2022-11-08,-999.0,10.0,India
C7775,Kiran,male,43.0,Pune,,,4501.47,3.0,nan
7776,Ravi,Male,43.0,nan,2024-07-19,2023-08-18,-999.0,-1.0,India
7777,Neha,M,43.0,Mumbai,2021-06-22,,-999.0,10.0,nan
,nan,Female,200.0,Bangalore,,2024-03-29,-999.0,3.0,UK
,Pooja,female,-5.0,Ahmedabad,,2026-01-10,-999.0,4.0,India
7780,Ankit,F,200.0,Hyderabad,2022-11-19,2020-08-06,-999.0,3.0,UK
,Ravi,Female,22.0,Bangalore,2025-12-22,,-999.0,3.0,USA
7782,Sneha,female,53.0,Kolkata,,,3709.82,10.0,India
,Pooja,male,200.0,Chennai,2024-07-29,2025-07-27,-999.0,5.0,UK
7784,Ravi,male,27.0,Chennai,,,-999.0,-1.0,Canada
C7785,Ankit,M,-5.0,Hyderabad,2024-02-18,,-999.0,4.0,UK
,Neha,nan,-5.0,Hyderabad,2021-12-06,2023-03-19,-999.0,3.0,USA
7787,Sneha,F,43.0,Chennai,2023-06-15,2024-03-30,-999.0,3.0,India
7788,Priya,nan,43.0,Bangalore,2024-06-23,2024-03-29,-999.0,10.0,India
,Ravi,Male,-5.0,Ahmedabad,,2025-05-27,4879.97,3.0,Australia
C7790,Rahul,nan,200.0,nan,2021-08-19,2023-12-05,-999.0,10.0,nan
7791,Neha,F,43.0,Ahmedabad,2025-05-14,2025-01-22,-999.0,3.0,Canada
7792,Amit,Female,-5.0,Mumbai,,,-999.0,3.0,UK
,Sneha,female,200.0,Mumbai,2021-01-05,2021-09-09,-999.0,-1.0,India
7794,Sneha,M,55.0,Bangalore,2025-12-02,,1770.94,-1.0,India
,Priya,Female,43.0,Pune,,2022-07-16,4624.76,3.0,UK
7796,Kiran,nan,200.0,Hyderabad,,2024-02-23,-999.0,-1.0,UK
,Pooja,female,-5.0,Pune,2023-04-14,,1013.28,10.0,Australia
C7798,Sneha,M,-5.0,Kolkata,2021-02-22,,-999.0,4.0,Australia
7799,Neha,male,200.0,Hyderabad,,,-999.0,1.0,India
7800,Priya,male,200.0,Kolkata,2025-05-23,,299.69,3.0,UK
,Ravi,F,43.0,Ahmedabad,2023-04-06,,-999.0,-1.0,India
,Rahul,Male,-5.0,Bangalore,2021-03-02,,570.42,-1.0,India
7803,Amit,F,55.0,Pune,2023-02-22,,-999.0,-1.0,India
7804,Sneha,Female,43.0,Bangalore,2020-12-03,2023-10-24,4632.62,2.0,India
,Rahul,female,43.0,Ahmedabad,,2023-08-07,-999.0,-1.0,Australia
C7806,Ravi,nan,200.0,Bangalore,,,-999.0,2.0,UK
7807,Simran,Female,43.0,Bangalore,2024-07-02,2021-07-14,1042.67,4.0,nan
7808,Kiran,nan,44.0,Delhi,2024-10-06,,-999.0,3.0,nan
C7809,Simran,F,200.0,nan,,2021-08-05,-999.0,-1.0,nan
,nan,female,43.0,Bangalore,2022-10-23,,-999.0,-1.0,nan
C7811,Ankit,M,43.0,nan,2022-02-24,,-999.0,5.0,UK
7812,nan,Female,-5.0,Chennai,2021-08-05,2020-12-01,4334.9,3.0,nan
7813,nan,Male,-5.0,Mumbai,2022-01-31,,3612.39,-1.0,India
7814,Pooja,male,200.0,Delhi,2022-09-20,2024-06-14,3112.45,3.0,Australia
7815,Amit,nan,44.0,Bangalore,,,-999.0,1.0,Canada
7816,nan,F,20.0,Mumbai,,2023-10-17,-999.0,10.0,UK
7817,Simran,female,43.0,Delhi,2020-12-31,,-999.0,4.0,India
7818,Amit,Male,200.0,Chennai,,,-999.0,-1.0,nan
7819,Amit,M,33.0,Chennai,2022-12-07,2026-01-02,-999.0,10.0,India
7820,Simran,nan,22.0,nan,2024-07-09,2023-06-24,3402.28,3.0,Australia
7821,Priya,Female,43.0,Chennai,,,-999.0,3.0,India
7822,Kiran,male,-5.0,Delhi,,2023-02-02,-999.0,-1.0,Canada
C7823,Amit,nan,200.0,Mumbai,,,2623.97,10.0,Canada
7824,Kiran,nan,33.0,Delhi,2021-03-23,,-999.0,-1.0,USA
7825,nan,F,43.0,nan,2025-12-31,,537.54,10.0,Australia
7826,nan,M,-5.0,Delhi,2021-06-25,2023-08-10,3982.73,2.0,nan
7827,Pooja,nan,43.0,Mumbai,2022-05-20,,2159.09,-1.0,USA
C7828,Sneha,male,43.0,Delhi,,2022-06-22,-999.0,-1.0,USA
7829,Ankit,nan,200.0,Pune,2023-10-10,2023-02-09,4981.71,2.0,Canada
C7830,Ravi,F,43.0,nan,,2023-05-13,-999.0,3.0,India
C7831,Rahul,Female,200.0,Mumbai,,,-999.0,10.0,UK
,Ravi,female,43.0,Kolkata,2022-05-02,,-999.0,3.0,Australia
,Kiran,F,53.0,Kolkata,2025-11-30,,-999.0,-1.0,India
C7834,Ankit,male,24.0,Delhi,2024-09-19,2021-04-24,-999.0,3.0,Canada
C7835,Simran,F,200.0,Mumbai,,,1623.33,4.0,UK
7836,Ravi,M,43.0,Ahmedabad,,,-999.0,3.0,UK
C7837,Ravi,F,-5.0,Chennai,2021-01-28,2023-05-31,-999.0,3.0,USA
C7838,Amit,M,25.0,Hyderabad,2022-05-17,,-999.0,-1.0,UK
,nan,F,200.0,Mumbai,2020-10-13,2025-10-01,-999.0,-1.0,Australia
7840,Ravi,Male,-5.0,Pune,2021-05-25,,-999.0,10.0,UK
C7841,Kiran,F,43.0,Mumbai,2023-10-25,,-999.0,-1.0,nan
C7842,Neha,nan,200.0,nan,2024-12-13,2025-01-25,-999.0,-1.0,UK
C7843,Rahul,nan,21.0,Bangalore,,,-999.0,3.0,India
C7844,Sneha,Female,43.0,Delhi,2023-02-07,,55.18,10.0,Canada
7845,Amit,nan,70.0,Chennai,,,-999.0,1.0,nan
7846,Rahul,male,-5.0,nan,2020-10-21,2025-07-08,-999.0,3.0,Australia
C7847,Rahul,male,43.0,Hyderabad,2021-10-06,,-999.0,3.0,Canada
7848,nan,Male,-5.0,Bangalore,2024-08-22,2021-05-09,-999.0,4.0,India
C7849,Neha,nan,43.0,Chennai,2025-03-09,2024-11-17,-999.0,-1.0,USA
7850,Priya,nan,200.0,Bangalore,,2022-01-07,4768.66,2.0,UK
7851,Simran,F,200.0,Delhi,2023-04-04,,-999.0,4.0,Canada
C7852,Amit,female,-5.0,Bangalore,,,-999.0,3.0,nan
7853,nan,male,43.0,Bangalore,2021-06-03,,2756.84,1.0,India
C7854,Ankit,nan,200.0,Delhi,2024-04-23,2021-10-10,3247.69,-1.0,nan
C7855,nan,M,43.0,Bangalore,2024-09-27,,-999.0,2.0,nan
C7856,Rahul,nan,43.0,Chennai,2023-05-11,,1478.98,5.0,Canada
,Ravi,Female,43.0,Kolkata,,,2381.32,3.0,UK
C7858,nan,female,200.0,Mumbai,2023-11-03,,568.69,10.0,Canada
,Rahul,nan,200.0,Chennai,,,-999.0,10.0,Australia
7860,Amit,nan,31.0,Pune,,,-999.0,1.0,USA
,Ravi,Female,200.0,Chennai,,,2951.99,3.0,Australia
7862,Simran,M,43.0,Delhi,,,3032.92,2.0,Australia
,Rahul,nan,43.0,Pune,,,-999.0,-1.0,nan
7864,Ankit,female,200.0,Kolkata,2021-11-03,,-999.0,3.0,nan
7865,Kiran,nan,200.0,Mumbai,,,2723.55,10.0,USA
,Sneha,Female,-5.0,Delhi,,,-999.0,1.0,USA
7867,nan,M,200.0,nan,2025-01-10,2022-05-16,-999.0,3.0,Australia
C7868,Rahul,Male,43.0,Kolkata,,,-999.0,10.0,UK
7869,Ankit,male,-5.0,Bangalore,2023-11-27,,-999.0,-1.0,UK
7870,Amit,F,-5.0,Mumbai,,,-999.0,-1.0,Canada
7871,Pooja,female,56.0,Pune,2024-09-15,,-999.0,3.0,Australia
7872,nan,Male,200.0,Hyderabad,2024-10-22,,-999.0,10.0,Canada
7873,Neha,nan,43.0,Bangalore,2023-06-03,,412.8,10.0,nan
7874,Kiran,Female,43.0,Pune,2020-08-26,,-999.0,-1.0,USA
,Priya,nan,-5.0,Pune,2025-05-24,,-999.0,-1.0,UK
,nan,F,200.0,Chennai,,2024-06-08,-999.0,-1.0,Canada
7877,Ravi,male,43.0,Chennai,,,-999.0,10.0,Australia
7878,Ravi,M,64.0,Bangalore,2021-08-22,2021-07-19,-999.0,10.0,India
C7879,Ankit,female,200.0,Chennai,,,-999.0,-1.0,UK
,Priya,Male,-5.0,Hyderabad,,2021-04-20,-999.0,-1.0,India
C7881,Kiran,Female,-5.0,Kolkata,,,-999.0,4.0,Australia
7882,Ravi,nan,-5.0,Ahmedabad,2021-08-09,,-999.0,2.0,India
7883,Neha,nan,43.0,Delhi,,,-999.0,-1.0,nan
C7884,Sneha,F,-5.0,nan,,2023-06-04,-999.0,-1.0,India
,Amit,Female,43.0,nan,2022-08-04,2020-08-14,2774.24,10.0,UK
7886,Neha,nan,43.0,nan,,,-999.0,10.0,nan
7887,Ankit,female,59.0,Hyderabad,2023-11-24,,1706.29,4.0,India
7888,nan,male,33.0,Mumbai,2024-11-10,2023-01-21,-999.0,10.0,nan
,Ankit,nan,200.0,nan,2021-11-28,,105.11,-1.0,USA
C7890,nan,F,-5.0,Ahmedabad,,,-999.0,3.0,Canada
7891,nan,M,64.0,Delhi,,2025-02-06,3031.6,10.0,nan
7892,Ravi,male,-5.0,Chennai,2022-02-18,,-999.0,10.0,UK
,Kiran,M,-5.0,Bangalore,2023-11-15,,-999.0,4.0,India
C7894,Pooja,nan,54.0,Chennai,,,514.59,5.0,UK
7895,Neha,male,43.0,nan,,,-999.0,4.0,Australia
C7896,Simran,Female,200.0,Ahmedabad,,,-999.0,2.0,India
7897,Pooja,nan,-5.0,Bangalore,2024-06-14,,931.01,4.0,UK
,Priya,Male,-5.0,Chennai,2021-10-19,2025-05-31,-999.0,-1.0,nan
C7899,Amit,Male,43.0,Pune,,,-999.0,10.0,UK
7900,Pooja,nan,-5.0,Kolkata,2021-12-22,,-999.0,3.0,USA
7901,Neha,nan,200.0,Hyderabad,,,-999.0,1.0,UK
7902,Sneha,nan,24.0,Chennai,,2025-06-20,-999.0,3.0,India
C7903,Simran,Male,200.0,Ahmedabad,,,-999.0,3.0,India
7904,Pooja,M,43.0,Mumbai,,2025-08-28,-999.0,3.0,UK
7905,Rahul,Male,43.0,Bangalore,,2023-12-12,-999.0,10.0,India
7906,Rahul,male,43.0,nan,,,-999.0,10.0,USA
7907,Neha,F,31.0,Ahmedabad,2020-11-20,2023-01-03,769.83,2.0,UK
7908,Ankit,nan,-5.0,Mumbai,2025-11-24,,-999.0,-1.0,Australia
7909,Priya,Female,41.0,Ahmedabad,,2021-02-14,-999.0,3.0,nan
7910,Ravi,female,-5.0,Pune,2024-10-25,,-999.0,10.0,India
C7911,Ravi,male,43.0,Chennai,2023-01-03,,-999.0,3.0,nan
,Neha,female,34.0,Pune,2020-11-07,,-999.0,-1.0,nan
7913,Amit,nan,200.0,Pune,,2020-09-16,-999.0,10.0,USA
C7914,Kiran,M,40.0,Pune,,,4106.42,2.0,UK
7915,Amit,nan,200.0,Delhi,2021-08-28,,-999.0,5.0,Canada
C7916,Pooja,M,-5.0,Delhi,2021-04-06,,-999.0,5.0,USA
C7917,Sneha,male,43.0,Pune,2020-10-05,2020-11-10,-999.0,5.0,nan
,Kiran,M,43.0,nan,2023-02-15,,-999.0,-1.0,UK
7919,Amit,Female,43.0,Mumbai,,,-999.0,-1.0,nan
C7920,Ravi,female,43.0,Mumbai,2025-11-03,,2781.26,3.0,Australia
